"sitecode","area","date","npp_mean","npp_min","npp_max","npp_sd","npp_nvals","npp_n_nas","npp_n_pix","qc_mean","qc_min","qc_max","qc_sd","qc_nvals","qc_n_nas","qc_n_pix"
"COU","ZOI",2000-12-31,2.2747008373852,1.9867,2.3856,0.0493617307368358,3702,0,3702,74.284981091302,57,88,3.82699158835152,3702,0,3702
"COU","ZOI",2001-12-31,2.23992504051864,1.8241,2.3352,0.05708453556987,3702,0,3702,75.762830902215,58,87,3.85679080628769,3702,0,3702
"COU","ZOI",2002-12-31,2.46831121015667,1.816,2.6137,0.0788396367188631,3702,0,3702,73.7096164235548,60,84,3.5156206659228,3702,0,3702
"COU","ZOI",2003-12-31,2.31167504051864,1.8356,2.3878,0.0518274665452737,3702,0,3702,70.7350081037277,55,86,4.04924572751969,3702,0,3702
"COU","ZOI",2004-12-31,2.37183006482982,1.8427,2.4585,0.0566949294380839,3702,0,3702,76.4616423554835,60,86,3.34255447484613,3702,0,3702
"COU","ZOI",2005-12-31,2.22441896272285,1.786,2.3408,0.0481051098236153,3702,0,3702,71.5902215018909,58,80,3.37662731164112,3702,0,3702
"COU","ZOI",2006-12-31,2.25150645596975,1.8995,2.3485,0.0582202950426281,3702,0,3702,73.9713668287412,58,84,3.98663549880558,3702,0,3702
"COU","ZOI",2007-12-31,2.18911075094544,1.8079,2.3074,0.066302779432083,3702,0,3702,75.1977309562399,60,87,3.56463690974362,3702,0,3702
"COU","ZOI",2008-12-31,2.18763835764452,1.5122,2.3305,0.0672158750540762,3702,0,3702,71.4786601836845,58,83,3.15850794325266,3702,0,3702
"COU","ZOI",2009-12-31,2.07793311723393,1.7425,2.2236,0.0616302476026959,3702,0,3702,72.8076715289033,57,84,3.64186612914523,3702,0,3702
"COU","ZOI",2010-12-31,2.15567763371151,1.7709,2.2762,0.0576827400986475,3702,0,3702,72.1374932468936,60,82,3.11818090096376,3702,0,3702
"COU","ZOI",2011-12-31,1.96954027552674,1.6221,2.0892,0.0574732606903856,3702,0,3702,71.7876823338736,60,82,3.55803083752888,3702,0,3702
"COU","ZOI",2012-12-31,2.0249141815235,1.7157,2.1069,0.0405208254370712,3702,0,3702,72.506753106429,61,83,3.10220965135787,3702,0,3702
"COU","ZOI",2013-12-31,1.96663341437061,1.6598,2.0743,0.0487341698132617,3702,0,3702,74.9265262020529,59,85,3.49392552448465,3702,0,3702
"COU","Sample Area",2000-12-31,2.29100615384615,2.1204,2.3351,0.0363426826265161,195,0,195,68.7076923076923,59,79,4.13205875993542,195,0,195
"COU","Sample Area",2001-12-31,2.25917076923077,2.012,2.3352,0.0498308873795571,195,0,195,71.0410256410256,59,80,5.11701819728032,195,0,195
"COU","Sample Area",2002-12-31,2.50948153846154,2.3918,2.556,0.0358017532210842,195,0,195,70.1487179487179,60,78,4.2235759385498,195,0,195
"COU","Sample Area",2003-12-31,2.33499487179487,2.203,2.3736,0.0252266238503201,195,0,195,65.6615384615385,56,74,4.53034530127349,195,0,195
"COU","Sample Area",2004-12-31,2.37100717948718,2.1165,2.4498,0.0745267422407152,195,0,195,74.3076923076923,66,81,4.41969494535449,195,0,195
"COU","Sample Area",2005-12-31,2.22444307692308,2.0564,2.2697,0.0388623660581594,195,0,195,67.1692307692308,58,76,3.77417662531159,195,0,195
"COU","Sample Area",2006-12-31,2.26877897435897,2.0935,2.3096,0.0389296738246967,195,0,195,70.7230769230769,58,80,5.18276592648091,195,0,195
"COU","Sample Area",2007-12-31,2.2118317948718,2.0496,2.2637,0.0357126232318775,195,0,195,71.8102564102564,61,81,5.15430932066462,195,0,195
"COU","Sample Area",2008-12-31,2.21371846153846,2.1178,2.2557,0.0254452002176399,195,0,195,68.3282051282051,58,76,4.19314294923952,195,0,195
"COU","Sample Area",2009-12-31,2.10014256410256,1.9624,2.138,0.026597493944226,195,0,195,69.774358974359,58,76,4.62181726368825,195,0,195
"COU","Sample Area",2010-12-31,2.18369230769231,2.1149,2.2256,0.0207938034065686,195,0,195,69.8820512820513,61,79,3.63281662010275,195,0,195
"COU","Sample Area",2011-12-31,1.99494153846154,1.823,2.03,0.0365544794340324,195,0,195,70.1948717948718,63,78,3.6045467220037,195,0,195
"COU","Sample Area",2012-12-31,2.03701333333333,1.8585,2.0783,0.0337116598059611,195,0,195,71.0102564102564,62,78,3.80584160814478,195,0,195
"COU","Sample Area",2013-12-31,1.98347897435897,1.8134,2.0363,0.0411131681688578,195,0,195,70.2,59,80,4.54485094399066,195,0,195
"COU","Protected Area",2000-12-31,2.22245333647725,0.3926,3.1012,0.232489896674498,16964,0,16964,77.4371977827574,51,97,5.35180130235095,16958,6,16964
"COU","Protected Area",2001-12-31,2.17916726008017,0.3537,3.3929,0.224471215426885,16964,0,16964,78.2496459759264,58,100,5.02997885800369,16948,16,16964
"COU","Protected Area",2002-12-31,2.41940665526998,0.4527,3.5313,0.235956194979784,16964,0,16964,77.1129793510325,54,100,5.15286784193487,16950,14,16964
"COU","Protected Area",2003-12-31,2.25333566965338,0.4185,2.4325,0.221765518629429,16964,0,16964,74.74475359585,52,94,5.32135822248039,16964,0,16964
"COU","Protected Area",2004-12-31,2.32690860646074,0.4262,2.51,0.210499868708682,16964,0,16964,78.2379155859467,56,94,4.42437134105527,16964,0,16964
"COU","Protected Area",2005-12-31,2.19824491275643,0.3866,2.4297,0.213541419670589,16964,0,16964,73.5525819382221,48,94,4.97590786452984,16964,0,16964
"COU","Protected Area",2006-12-31,2.2284531006838,0.3332,2.4523,0.205237250500293,16964,0,16964,75.0801697712804,53,92,4.98613871320194,16964,0,16964
"COU","Protected Area",2007-12-31,2.17337599033247,0.3114,2.4546,0.2060756288397,16964,0,16964,75.9875618957793,53,90,4.25212304013018,16964,0,16964
"COU","Protected Area",2008-12-31,2.15721855694412,0.3698,3.3283,0.214097373858323,16964,0,16964,74.5140936431183,54,99,5.64498926943665,16958,6,16964
"COU","Protected Area",2009-12-31,2.05768484437633,0.3204,2.3621,0.201247931810437,16964,0,16964,75.3152558358878,54,95,5.31019743218936,16964,0,16964
"COU","Protected Area",2010-12-31,2.13250614241924,0.4372,2.4166,0.203693185712131,16964,0,16964,72.7545390238151,49,90,4.6759137185215,16964,0,16964
"COU","Protected Area",2011-12-31,1.96125318910634,0.397,2.2102,0.182728790054924,16964,0,16964,73.8761494930441,56,93,4.81507824314246,16964,0,16964
"COU","Protected Area",2012-12-31,2.00040283541618,0.3833,2.2186,0.175063667012118,16964,0,16964,74.3459679320915,56,93,4.74482696253023,16964,0,16964
"COU","Protected Area",2013-12-31,1.94416048101863,0.4018,3.3371,0.18025268783358,16964,0,16964,75.7360193487494,56,98,5.33081025707274,16952,12,16964
"CSN","ZOI",2000-12-31,1.05502432216906,0.9232,1.1132,0.0237994987786032,5016,0,5016,69.4110845295056,60,78,2.62370297254994,5016,0,5016
"CSN","ZOI",2001-12-31,1.00981160287081,0.8561,1.085,0.0265958814520585,5016,0,5016,68.9429824561404,60,79,3.12815959457695,5016,0,5016
"CSN","ZOI",2002-12-31,0.911750438596491,0.7869,0.9769,0.0230032573836022,5016,0,5016,69.2310606060606,56,81,3.32695570285642,5016,0,5016
"CSN","ZOI",2003-12-31,1.00645835326954,0.8514,1.0784,0.0251183458076217,5016,0,5016,68.1363636363636,56,79,3.49124320510529,5016,0,5016
"CSN","ZOI",2004-12-31,0.973894696969697,0.8605,1.0357,0.0203905372601754,5016,0,5016,65.1832137161085,54,74,3.12965510810571,5016,0,5016
"CSN","ZOI",2005-12-31,0.97677033492823,0.8357,1.035,0.0223822877461891,5016,0,5016,65.0281100478469,55,74,2.77882021212901,5016,0,5016
"CSN","ZOI",2006-12-31,0.976511662679426,0.8152,1.0513,0.0305292818519444,5016,0,5016,68.4322169059011,56,79,3.1522659165077,5016,0,5016
"CSN","ZOI",2007-12-31,0.957248983253589,0.8445,1.0298,0.024040575267355,5016,0,5016,68.3853668261563,59,78,2.90192241864535,5016,0,5016
"CSN","ZOI",2008-12-31,1.03214986044657,0.8803,1.1101,0.0261557755418926,5016,0,5016,68.5249202551834,55,79,3.25355499926169,5016,0,5016
"CSN","ZOI",2009-12-31,1.02717713317384,0.9123,1.0999,0.0262791342085457,5016,0,5016,66.497009569378,56,76,3.02551315303546,5016,0,5016
"CSN","ZOI",2010-12-31,0.985248983253589,0.8274,1.065,0.0250689168331891,5016,0,5016,67.4216507177033,56,77,3.03134863102926,5016,0,5016
"CSN","ZOI",2011-12-31,1.111255761563,0.9976,1.1929,0.0238606053827323,5016,0,5016,63.8504784688995,54,74,2.82327100944218,5016,0,5016
"CSN","ZOI",2012-12-31,0.963829605263158,0.8299,1.0376,0.0229729226091081,5016,0,5016,63.8197767145136,51,75,3.08926931091447,5016,0,5016
"CSN","ZOI",2013-12-31,0.997988297448166,0.7884,1.0722,0.0316165842464647,5016,0,5016,66.9066985645933,55,76,3.19765414165089,5016,0,5016
"CSN","Sample Area",2000-12-31,1.06389377777778,0.967,1.1132,0.0223911784376213,225,0,225,68.3555555555556,62,74,2.52978291307803,225,0,225
"CSN","Sample Area",2001-12-31,1.009404,0.9391,1.0644,0.0233299457319802,225,0,225,67.8177777777778,61,73,2.66385268194604,225,0,225
"CSN","Sample Area",2002-12-31,0.920192888888889,0.877,0.9593,0.0152866171369621,225,0,225,65.4933333333333,56,73,3.31544006990669,225,0,225
"CSN","Sample Area",2003-12-31,1.01416,0.9441,1.0572,0.0219788148809582,225,0,225,67.68,57,73,3.0185142986954,225,0,225
"CSN","Sample Area",2004-12-31,0.979765333333333,0.9236,1.0202,0.018017537290096,225,0,225,63.72,55,72,2.94242368513733,225,0,225
"CSN","Sample Area",2005-12-31,0.979093777777778,0.9183,1.0207,0.0179052954169501,225,0,225,64.24,56,71,2.63140375356685,225,0,225
"CSN","Sample Area",2006-12-31,0.975192444444445,0.8317,1.031,0.0342830756061336,225,0,225,66.3777777777778,57,74,3.26704929731878,225,0,225
"CSN","Sample Area",2007-12-31,0.960962666666667,0.8959,1.0073,0.0216306894249814,225,0,225,67.7244444444444,61,74,2.73609761498565,225,0,225
"CSN","Sample Area",2008-12-31,1.04072755555556,0.9177,1.085,0.0234742610901847,225,0,225,66.64,55,74,4.10565811672484,225,0,225
"CSN","Sample Area",2009-12-31,1.02711555555556,0.9468,1.0759,0.0225971627836995,225,0,225,65.8933333333333,60,73,2.41963692671914,225,0,225
"CSN","Sample Area",2010-12-31,0.984805333333333,0.8833,1.0463,0.0257911904948736,225,0,225,67.2044444444444,62,74,2.15948443288508,225,0,225
"CSN","Sample Area",2011-12-31,1.11711288888889,1.0599,1.1722,0.0201860158258294,225,0,225,64.0888888888889,56,71,2.72899626876268,225,0,225
"CSN","Sample Area",2012-12-31,0.965181333333333,0.9124,1.014,0.0210166878422158,225,0,225,63.5022222222222,55,71,2.97027602800475,225,0,225
"CSN","Sample Area",2013-12-31,1.00851066666667,0.9244,1.0676,0.0250447950822978,225,0,225,64.3688888888889,55,74,3.40324308448037,225,0,225
"CSN","Protected Area",2000-12-31,1.05939113486131,0.6625,1.1423,0.0366147220171844,16187,0,16187,72.0258849694199,58,91,3.40148965227797,16187,0,16187
"CSN","Protected Area",2001-12-31,1.01090295298696,0.5348,1.1353,0.0454604587004395,16187,0,16187,72.8534626552171,59,89,3.5833305514886,16187,0,16187
"CSN","Protected Area",2002-12-31,0.959730413294619,0.5916,1.103,0.0502115677852209,16187,0,16187,72.0480014826713,56,90,3.67879452424436,16187,0,16187
"CSN","Protected Area",2003-12-31,1.00478627911287,0.5839,1.1112,0.0400553702262367,16187,0,16187,72.4169395193674,57,92,4.12270908630383,16187,0,16187
"CSN","Protected Area",2004-12-31,0.984321875579169,0.6065,1.0927,0.0312341134548842,16187,0,16187,67.9274108852783,55,85,3.80560392903487,16187,0,16187
"CSN","Protected Area",2005-12-31,0.98156987706184,0.6206,1.0695,0.0310561141902208,16187,0,16187,68.6912337060604,56,88,4.40922828680828,16187,0,16187
"CSN","Protected Area",2006-12-31,0.994922567492432,0.5759,1.133,0.043458597909316,16187,0,16187,72.2091184283684,56,90,4.04588117248628,16187,0,16187
"CSN","Protected Area",2007-12-31,0.975581219497127,0.5556,1.0785,0.0370510660045709,16187,0,16187,70.4472725026256,58,92,3.85776513700344,16187,0,16187
"CSN","Protected Area",2008-12-31,1.02787207017977,0.6448,1.1227,0.0323109897060508,16187,0,16187,71.5117069253104,55,90,4.28788081448832,16187,0,16187
"CSN","Protected Area",2009-12-31,1.04633974176809,0.6098,1.1632,0.0439478927190161,16187,0,16187,68.2731204052635,54,88,4.1090980078573,16187,0,16187
"CSN","Protected Area",2010-12-31,0.999202909742386,0.5015,1.1218,0.0429744925573493,16187,0,16187,70.4821770556619,59,87,3.6713127769943,16187,0,16187
"CSN","Protected Area",2011-12-31,1.09219469945018,0.6632,1.1841,0.0330013979473294,16187,0,16187,66.6648545128807,54,83,3.7721857888204,16187,0,16187
"CSN","Protected Area",2012-12-31,0.968148854018657,0.6002,1.0559,0.0327357688749713,16187,0,16187,68.1058256625687,53,85,4.49040137131124,16187,0,16187
"CSN","Protected Area",2013-12-31,1.00143099400754,0.5208,1.1339,0.0482459750498189,16187,0,16187,70.5184407240378,55,89,3.93618976399021,16187,0,16187
"KRP","ZOI",2000-12-31,0.770546705882353,0.0933,5.5873,0.540673864836699,1700,0,1700,73.272896039604,62,100,4.31791235293603,1616,84,1700
"KRP","ZOI",2001-12-31,0.857920529411765,0.2249,5.5897,0.535031393540492,1700,0,1700,77.9689633767846,66,100,3.92605947000449,1611,89,1700
"KRP","ZOI",2002-12-31,0.869140235294118,0.2233,5.617,0.534304298884905,1700,0,1700,75.2949194547707,64,100,4.53406328878564,1614,86,1700
"KRP","ZOI",2003-12-31,0.848525647058824,0.2912,5.6196,0.534182042707264,1700,0,1700,79.1287313432836,69,100,3.82767837271056,1608,92,1700
"KRP","ZOI",2004-12-31,0.871894352941177,0.2538,5.6035,0.531977939399855,1700,0,1700,77.0588599752168,67,100,3.9317967401588,1614,86,1700
"KRP","ZOI",2005-12-31,0.795600764705882,0.2155,5.5956,0.541776831461352,1700,0,1700,77.5158483530143,64,100,4.2477566413875,1609,91,1700
"KRP","ZOI",2006-12-31,0.918153529411765,0.2239,5.6287,0.529426523765485,1700,0,1700,76.8638059701493,66,100,4.11193517634954,1608,92,1700
"KRP","ZOI",2007-12-31,0.824357235294118,0.2507,5.5944,0.541413162421459,1700,0,1700,75.3285714285714,63,100,4.52856315211304,1610,90,1700
"KRP","ZOI",2008-12-31,0.837770941176471,0.1982,5.5942,0.530244507841091,1700,0,1700,72.8428217821782,60,99,4.84726961749492,1616,84,1700
"KRP","ZOI",2009-12-31,0.854855,0.2546,5.6098,0.537827534396896,1700,0,1700,79.714196762142,67,100,3.79356861178902,1606,94,1700
"KRP","ZOI",2010-12-31,0.869501588235294,0.2461,5.6026,0.530442931514512,1700,0,1700,75.5843113032736,63,100,4.3486242021881,1619,81,1700
"KRP","ZOI",2011-12-31,0.871460294117647,0.2913,5.6253,0.534189811399114,1700,0,1700,77.7563704164077,67,100,3.87462862955086,1609,91,1700
"KRP","ZOI",2012-12-31,0.812509529411765,0.2123,5.5926,0.543622830704658,1700,0,1700,79.1174642635177,67,100,4.08239144793845,1609,91,1700
"KRP","ZOI",2013-12-31,0.909679647058824,0.1664,5.65,0.535604284790264,1700,0,1700,76.3499377334994,65,100,5.19677200273948,1606,94,1700
"KRP","Sample Area",2000-12-31,0.653553374233129,0.4103,0.7825,0.0738092045534693,163,0,163,74.920245398773,68,82,2.83492677435431,163,0,163
"KRP","Sample Area",2001-12-31,0.709022085889571,0.5408,0.8609,0.0701713027627724,163,0,163,79.3803680981595,68,87,3.60248300680026,163,0,163
"KRP","Sample Area",2002-12-31,0.757977914110429,0.527,0.8803,0.0745187564627726,163,0,163,77.8834355828221,67,84,3.07196128696352,163,0,163
"KRP","Sample Area",2003-12-31,0.74780736196319,0.4641,0.8771,0.0804928672235124,163,0,163,80.0184049079755,73,86,2.50548138012411,163,0,163
"KRP","Sample Area",2004-12-31,0.748658895705521,0.5301,0.8762,0.0696936105348998,163,0,163,78.319018404908,73,83,2.43103778447307,163,0,163
"KRP","Sample Area",2005-12-31,0.665998159509202,0.4632,0.8022,0.0671322414052879,163,0,163,78.0184049079755,70,85,2.97618612652651,163,0,163
"KRP","Sample Area",2006-12-31,0.818034969325153,0.5953,0.9657,0.0786700850903082,163,0,163,77.840490797546,72,83,2.3038517944877,163,0,163
"KRP","Sample Area",2007-12-31,0.725898773006135,0.4809,0.8702,0.0822593519676609,163,0,163,77.5766871165644,71,83,2.70777505475966,163,0,163
"KRP","Sample Area",2008-12-31,0.721081595092025,0.5435,0.83,0.054657574039735,163,0,163,75.1104294478528,65,81,3.1836894021713,163,0,163
"KRP","Sample Area",2009-12-31,0.694261349693252,0.4689,0.8819,0.0829661766016458,163,0,163,80.4539877300613,73,87,2.79152698155282,163,0,163
"KRP","Sample Area",2010-12-31,0.75368773006135,0.5586,0.869,0.0630692738606479,163,0,163,78.6073619631902,70,85,2.89622057431534,163,0,163
"KRP","Sample Area",2011-12-31,0.752615337423313,0.4746,0.9201,0.0858638942953223,163,0,163,77.5276073619632,69,82,3.21323052593258,163,0,163
"KRP","Sample Area",2012-12-31,0.630415950920245,0.4131,0.8275,0.0834407780866243,163,0,163,80.2208588957055,71,87,3.12304168739408,163,0,163
"KRP","Sample Area",2013-12-31,0.728186503067485,0.4593,0.9763,0.0988662193212685,163,0,163,79.1656441717791,72,86,2.83336340655278,163,0,163
"KRP","Protected Area",2000-12-31,0.676735007727975,0.3385,0.8336,0.0835240436374173,1294,0,1294,71.6839258114374,58,82,4.01425588555057,1294,0,1294
"KRP","Protected Area",2001-12-31,0.763774729520866,0.4058,0.9334,0.0906209344124952,1294,0,1294,76.9459041731066,64,87,3.9331432529855,1294,0,1294
"KRP","Protected Area",2002-12-31,0.777069938176198,0.383,0.9069,0.0798597428684148,1294,0,1294,74.6275115919629,63,84,3.89662044335891,1294,0,1294
"KRP","Protected Area",2003-12-31,0.765332921174652,0.3325,0.9352,0.107114205077007,1294,0,1294,78.2086553323029,67,89,3.42702772016822,1294,0,1294
"KRP","Protected Area",2004-12-31,0.780176970633694,0.5023,0.9119,0.0844676457676849,1294,0,1294,75.1476043276662,60,86,4.36739019528569,1294,0,1294
"KRP","Protected Area",2005-12-31,0.700111978361669,0.3577,0.8656,0.0889729155080067,1294,0,1294,76.3825347758887,64,87,3.7833482682741,1294,0,1294
"KRP","Protected Area",2006-12-31,0.825111669242658,0.3884,0.9776,0.10047554582298,1294,0,1294,75.0788253477589,63,89,4.07413509954938,1294,0,1294
"KRP","Protected Area",2007-12-31,0.724754404945904,0.339,0.8954,0.0981159776267602,1294,0,1294,73.9721792890263,63,86,3.93125364039954,1294,0,1294
"KRP","Protected Area",2008-12-31,0.743488717156105,0.3858,0.8563,0.0793979242506116,1294,0,1294,71.7836166924266,57,82,4.08905246919231,1294,0,1294
"KRP","Protected Area",2009-12-31,0.769055873261206,0.3692,0.9395,0.10925316077929,1294,0,1294,77.4273570324575,62,87,4.58491014662559,1294,0,1294
"KRP","Protected Area",2010-12-31,0.776456491499227,0.4035,0.9109,0.0882957126346506,1294,0,1294,73.3693972179289,59,86,5.34729139244852,1294,0,1294
"KRP","Protected Area",2011-12-31,0.781254173106646,0.4132,0.9506,0.102265137532665,1294,0,1294,75.806800618238,62,88,4.32279343052261,1294,0,1294
"KRP","Protected Area",2012-12-31,0.731608964451314,0.3561,0.931,0.125817956537098,1294,0,1294,77.0255023183926,64,89,4.27262717091057,1294,0,1294
"KRP","Protected Area",2013-12-31,0.830786939721793,0.3446,1.0121,0.124041296572706,1294,0,1294,74.5772797527048,62,88,4.98379213924342,1294,0,1294
"MAS","ZOI",2000-12-31,0.952045708365143,0.3134,6.5498,0.651700668844881,9169,40,9209,73.9932682598452,46,99,3.52265042108667,8913,296,9209
"MAS","ZOI",2001-12-31,0.873540582397208,0.1504,6.5498,0.658595064868184,9169,40,9209,70.5125673249551,51,100,3.80604555537191,8912,297,9209
"MAS","ZOI",2002-12-31,0.796175668011779,0.1426,6.5498,0.667881476076822,9169,40,9209,69.7989453607091,52,100,3.80534724418574,8913,296,9209
"MAS","ZOI",2003-12-31,0.888997437016032,0.2786,6.5498,0.660168895060521,9169,40,9209,71.841579715023,46,100,3.66234034764578,8913,296,9209
"MAS","ZOI",2004-12-31,0.962983593323879,0.1717,6.5499,0.644951398916263,9167,42,9209,72.1603858232391,52,100,3.58257527092163,8916,293,9209
"MAS","ZOI",2005-12-31,0.755939856020942,0.1285,6.5498,0.676944305618253,9168,41,9209,73.1576111360575,53,99,3.50218001306903,8908,301,9209
"MAS","ZOI",2006-12-31,0.834747736939688,0.2235,6.5498,0.664224943128218,9169,40,9209,69.1398114901257,48,100,3.72668820997925,8912,297,9209
"MAS","ZOI",2007-12-31,0.93178458937725,0.2933,6.5498,0.661067561755642,9169,40,9209,72.6678639577955,53,100,3.95368064509103,8909,300,9209
"MAS","ZOI",2008-12-31,0.93028656342022,0.1555,6.5498,0.654233073141866,9169,40,9209,72.7684706939142,54,100,4.05665363250151,8906,303,9209
"MAS","ZOI",2009-12-31,0.755312902170357,0.1079,6.5498,0.674519598786747,9169,40,9209,68.2485964518302,52,100,3.94281993294837,8906,303,9209
"MAS","ZOI",2010-12-31,0.971640331551969,0.3762,6.5498,0.647160670561438,9169,40,9209,71.2565715569535,54,100,3.59098583354259,8902,307,9209
"MAS","ZOI",2011-12-31,0.912136354712042,0.3325,6.5498,0.662180516297283,9168,41,9209,67.8866674154779,50,100,3.83996074454973,8903,306,9209
"MAS","ZOI",2012-12-31,0.841482691678482,0.2283,6.5498,0.668207236562962,9169,40,9209,67.7683844167509,48,100,3.81910724862276,8907,302,9209
"MAS","ZOI",2013-12-31,0.928777038087963,0.2759,6.5498,0.661943001396394,9163,46,9209,69.7841087884918,48,100,3.61192486555666,8898,311,9209
"MAS","Sample Area",2000-12-31,0.86412921686747,0.7527,0.9283,0.0222980095162746,332,0,332,73.9819277108434,67,80,2.47518900756231,332,0,332
"MAS","Sample Area",2001-12-31,0.78259156626506,0.693,0.8256,0.0188563656849494,332,0,332,69.2831325301205,62,79,2.78178448137373,332,0,332
"MAS","Sample Area",2002-12-31,0.702334337349398,0.6293,0.7499,0.0193935368243275,332,0,332,69.5030120481928,60,77,2.88081317612678,332,0,332
"MAS","Sample Area",2003-12-31,0.795801204819277,0.6915,0.8656,0.0253680329990701,332,0,332,71.6234939759036,63,77,2.56158982626612,332,0,332
"MAS","Sample Area",2004-12-31,0.875747891566265,0.7918,0.9242,0.0202536743542058,332,0,332,72.3433734939759,65,79,2.51692483787995,332,0,332
"MAS","Sample Area",2005-12-31,0.659742469879518,0.5727,0.7637,0.0323775784553217,332,0,332,72.1807228915663,65,80,2.67874966690876,332,0,332
"MAS","Sample Area",2006-12-31,0.745189457831325,0.6261,0.8073,0.0270020013302365,332,0,332,69.2951807228916,61,77,2.87770484303293,332,0,332
"MAS","Sample Area",2007-12-31,0.828979819277109,0.7428,0.9067,0.025991685562815,332,0,332,73.683734939759,66,82,3.18312780522474,332,0,332
"MAS","Sample Area",2008-12-31,0.826646987951807,0.7297,0.9052,0.0347655499772461,332,0,332,73.1325301204819,67,80,2.70401328380043,332,0,332
"MAS","Sample Area",2009-12-31,0.653684036144578,0.553,0.7086,0.0277283360575121,332,0,332,67.3644578313253,59,73,2.41527152990531,332,0,332
"MAS","Sample Area",2010-12-31,0.878946084337349,0.7591,0.9439,0.0261095059091638,332,0,332,71.3765060240964,59,80,3.46407403259325,332,0,332
"MAS","Sample Area",2011-12-31,0.811331325301205,0.699,0.8608,0.0206928767620996,332,0,332,66.8313253012048,59,73,2.57841037287689,332,0,332
"MAS","Sample Area",2012-12-31,0.754478012048193,0.6662,0.8291,0.0251619557383745,332,0,332,67.7048192771084,59,74,2.9173262440753,332,0,332
"MAS","Sample Area",2013-12-31,0.827364457831325,0.7084,0.88,0.0215993440514148,332,0,332,69.2620481927711,63,75,2.47903707016525,332,0,332
"MAS","Protected Area",2000-12-31,0.882599681234796,0.1011,5.8059,0.206769917805503,11921,1,11922,74.2550177095632,52,100,3.64673989385638,11858,64,11922
"MAS","Protected Area",2001-12-31,0.823879909403574,0.0369,5.8099,0.210094571094897,11921,1,11922,71.9223112610713,54,100,3.59439049719854,11855,67,11922
"MAS","Protected Area",2002-12-31,0.77092428487543,0.0195,5.8034,0.215965366991778,11921,1,11922,69.547807757167,55,100,3.70740153257796,11860,62,11922
"MAS","Protected Area",2003-12-31,0.822378315577552,0.2184,5.8011,0.210873087003846,11921,1,11922,72.0574198988196,49,100,4.03258396757103,11860,62,11922
"MAS","Protected Area",2004-12-31,0.899147202415905,0.1045,5.8075,0.207375361913994,11921,1,11922,72.9357504215852,52,100,3.30870879803825,11860,62,11922
"MAS","Protected Area",2005-12-31,0.702687190671924,0.0014,5.7999,0.216795639512372,11921,1,11922,73.6195578805265,55,100,3.34735088562668,11852,70,11922
"MAS","Protected Area",2006-12-31,0.786513891452059,0,5.8005,0.212517670950929,11921,1,11922,69.9189006912831,47,100,3.68606138275141,11862,60,11922
"MAS","Protected Area",2007-12-31,0.833670480664374,0,5.8024,0.209480044468158,11921,1,11922,73.1645719105862,55,100,4.00867879346536,11855,67,11922
"MAS","Protected Area",2008-12-31,0.839951438637698,0.0052,5.8105,0.212476084859924,11921,1,11922,71.4583333333333,51,100,4.2386167963627,11856,66,11922
"MAS","Protected Area",2009-12-31,0.714465481083802,0.0359,5.8057,0.216807097796223,11921,1,11922,68.6039946064386,52,100,3.90722768792409,11866,56,11922
"MAS","Protected Area",2010-12-31,0.911600905964265,0.2811,5.8063,0.206295776667036,11921,1,11922,71.9544342249599,53,99,3.41534628575223,11851,71,11922
"MAS","Protected Area",2011-12-31,0.840415543997987,0.0343,5.8042,0.20925282885391,11921,1,11922,65.9636930334428,49,100,4.17209157125936,11871,51,11922
"MAS","Protected Area",2012-12-31,0.795149735760423,0,5.8062,0.211990120235168,11921,1,11922,68.3027646662171,51,100,4.08848506588217,11864,58,11922
